"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"Iona",20.5766192733017,77,44.2338072669826,309,35.1895734597156,97,15.7097288676236,316,46.7304625199362,272,37.5598086124402,26
2019,"Iowa",22.8832116788321,12,45.9124087591241,286,31.2043795620438,193,16.1702127659574,306,51.2185686653772,96,32.6112185686654,150
2019,"Iowa St.",16.7161961367013,283,50.520059435364,133,32.7637444279346,145,14.8846960167715,337,50.398322851153,134,34.7169811320755,80
2019,"Jackson St.",19.7167755991285,123,56.7538126361656,12,23.5294117647059,341,23.8716148445336,9,46.0381143430291,284,30.0902708124373,241
2019,"Jacksonville",17.113783533765,264,57.3543015726179,7,25.531914893617,324,16.3139329805996,301,52.7336860670194,58,30.952380952381,208
2019,"Jacksonville St.",18.2318104906937,209,58.7986463620981,3,22.9695431472081,343,18.4149184149184,182,46.8997668997669,268,34.6853146853147,82
2019,"James Madison",19.3593314763231,143,48.4679665738162,203,32.1727019498607,178,18.891797556719,155,51.9197207678883,80,29.1884816753927,276
2019,"Kansas",17.8715596330275,219,53.5045871559633,61,28.6238532110092,261,16.6336633663366,284,46.6534653465347,273,36.7128712871287,39
2019,"Kansas St.",17.128801431127,263,50.5366726296959,132,32.3345259391771,166,17.679012345679,233,47.8024691358025,244,34.5185185185185,86
2019,"Kennesaw St.",20.3525641025641,90,58.974358974359,1,20.6730769230769,353,15.4772141014617,325,53.0524505588994,49,31.4703353396389,190
2019,"Kent St.",18.8793103448276,173,48.7931034482759,188,32.3275862068966,168,19,149,51.1304347826087,99,29.8695652173913,252
2019,"Kentucky",22.6300784034212,18,54.3834640057021,44,22.9864575908767,342,16.8337510442774,276,47.702589807853,248,35.4636591478697,67
2019,"LIU Brooklyn",19.2137809187279,151,45.6713780918728,294,35.1148409893993,98,20.6545776205219,72,52.8084918177797,56,26.5369305616984,329
2019,"LSU",21.4209591474245,48,53.4280639431616,63,25.1509769094139,328,18.6473807662236,168,48.3971853010164,220,32.95543393276,135
2019,"La Salle",18.8426590148254,177,43.9980870396939,315,37.1592539454806,54,22.3807400802497,32,51.8056174765938,85,25.8136424431565,339
2019,"Lafayette",14.80605487228,327,47.0198675496689,247,38.1740775780511,38,16.9063180827887,272,51.5904139433551,91,31.5032679738562,187
2019,"Lamar",22.8571428571429,14,51.1520737327189,117,25.9907834101382,317,19.690576652602,108,50.351617440225,136,29.957805907173,245
2019,"Lehigh",19.3626462283179,142,45.905607099637,287,34.7317466720452,106,18.1931205967675,201,46.7467882304186,271,35.0600911728139,73
