mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_smote__k_neighbors,params,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
1.0367609977722168,0.17161007693544825,0.0010988235473632813,1.3649041989738978e-05,relu,0.1,"(160,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 1}",-0.2513989277307511,-0.24410243271889134,-0.23383365075115858,-0.21106988910692356,-0.21849923469940147,-0.23178082700142522,0.015141001100173145,32,0.5595959595959596,0.5212602212602213,0.4933791049549279,0.24253809626150052,0.34176079734219267,0.43170683588296044,0.1200449977868642,115
1.0866339683532715,0.06777876617905985,0.0013397693634033202,0.0004652963600366166,relu,0.1,"(160,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 2}",-0.2586143444448275,-0.21527918201642424,-0.22866017439024314,-0.2165743419936894,-0.2239519624434074,-0.22861600105771834,0.01577674306442582,28,0.566183574879227,0.566793990323402,0.520269726247987,0.32711335706626954,0.34854651162790695,0.4657814320289585,0.10604335245955997,32
0.9760941505432129,0.1775432580458818,0.0013695716857910155,0.0005593591854802646,relu,0.1,"(160,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'smote__k_neighbors': 3}",-0.2833607181439565,-0.24651973401576308,-0.2545362748116688,-0.20207122525337354,-0.21979088551994438,-0.24125576754894124,0.028188925471396557,49,0.5590909090909091,0.5609848484848485,0.5395322270322269,0.3287935075169117,0.36844893550355384,0.47137008552569004,0.10128442119152967,20
1.138101577758789,0.04395413173136259,0.001504802703857422,0.0006383463151362868,relu,0.1,"(200,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 1}",-0.24271296721972216,-0.22023347616150102,-0.2328810847348586,-0.2176094266014644,-0.21968101985192443,-0.2266235949138941,0.009677936521600067,26,0.5590909090909091,0.5830026455026455,0.48220102122257047,0.24458046038928388,0.35684016242155775,0.4451430397253933,0.1275816822280805,98
1.0414974212646484,0.10436576314222908,0.0019112110137939453,0.0006983175485307365,relu,0.1,"(200,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 2}",-0.25803781776052476,-0.2253033768724154,-0.23603332393618617,-0.21008216768967988,-0.2206596007445105,-0.23002325740066332,0.016300545321887055,30,0.556461780929866,0.5754268879268879,0.5280179243414537,0.3252850745376766,0.3645305639986491,0.46994444634690663,0.10394493153143194,26
1.0224353313446044,0.1708663344909565,0.0016998291015625,0.0007264508330173215,relu,0.1,"(200,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'smote__k_neighbors': 3}",-0.27419262872146205,-0.24990113499497602,-0.2794767112437402,-0.22156909996988575,-0.21797652621935407,-0.24862322022988362,0.025606682336123232,60,0.5590909090909091,0.560479797979798,0.4754030691530691,0.31750619018091775,0.36549412608734644,0.45559481849840805,0.09928874108004328,51
1.294480562210083,0.22932440444585264,0.0014408111572265625,0.0006081283094543495,relu,0.1,"(240,)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 1}",-0.24438052583997735,-0.23881688643351043,-0.2233568318895959,-0.21291708587669259,-0.22109743471440146,-0.22811375295083555,0.011678704348642434,27,0.5873475960432482,0.5270219198790628,0.47919210419210423,0.32689255189255184,0.3608821733821734,0.4562672690778281,0.09853928629741769,49
1.260163164138794,0.08035156764579815,0.0015009403228759765,0.0005680357066327397,relu,0.1,"(240,)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 2}",-0.24465028639862718,-0.21960466132177658,-0.23768048394277588,-0.21209426682075286,-0.2164242733275655,-0.22609079436229956,0.012729414622628214,25,0.5652777777777778,0.5742013977308094,0.5279360242595537,0.33161938534278956,0.3645316738087213,0.4727132517839303,0.10346818138984741,17
1.162832546234131,0.13321745793117712,0.001712942123413086,0.0007523787245638026,relu,0.1,"(240,)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'smote__k_neighbors': 3}",-0.2410463030117972,-0.24084068186447607,-0.24927294118318963,-0.2109162029071522,-0.2175624684272748,-0.23192771947877797,0.014908322819989701,33,0.5493485580442102,0.5694083694083694,0.5385221260221259,0.326209428052746,0.36475987388766296,0.4696496710830229,0.10259054381377165,27
0.669527006149292,0.11694416254836887,0.0014101505279541016,0.0006006782164518647,relu,0.1,"(40, 20)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 1}",-0.2230600259304373,-0.2293505038158151,-0.21855442266212713,-0.2242420521219665,-0.2793603815989421,-0.2349134772258576,0.022487668928063347,40,0.5410353535353536,0.6011904761904762,0.4878935845360528,0.3272557555166251,0.3302557489791532,0.45752618375153215,0.11108873698987641,45
0.7774878978729248,0.14598977383542014,0.0015477657318115235,0.0006294507577731956,relu,0.1,"(40, 20)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 2}",-0.23191565246371007,-0.21845537604070916,-0.2160753158849369,-0.2214423322756498,-0.28085719790968344,-0.2337491749149379,0.024167133002565858,37,0.6031649831649831,0.5808019663951868,0.5407509157509158,0.3295720361509835,0.33700483091787437,0.4782589464759887,0.12006861173800683,11
0.6096437454223633,0.17568563571962958,0.0013555526733398438,0.0005421635888601466,relu,0.1,"(40, 20)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'smote__k_neighbors': 3}",-0.25101544509960566,-0.22900498363546995,-0.23385698178041614,-0.23029807862101212,-0.22046650865641162,-0.23292839955858308,0.01005598316370622,35,0.5402020202020202,0.5671861471861471,0.5456819750298011,0.32313478207052504,0.3934051860918446,0.4739220221160677,0.09742738696839433,16
0.8146693229675293,0.09148660232140376,0.0011110305786132812,2.137166907918903e-05,relu,0.1,"(60, 30)",1,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 1}",-0.23284661836597012,-0.2179327714130529,-0.21072453653710307,-0.21583663885092821,-0.27920734220867893,-0.23130958147514663,0.02505455264690001,31,0.5737037037037037,0.5775539275539274,0.4915824915824916,0.32223546716300333,0.33733876552453534,0.46048287110553227,0.1111472815881431,40
0.8168608188629151,0.17969625599626204,0.0016205310821533203,0.0006647153085270609,relu,0.1,"(60, 30)",2,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 2}",-0.22727886426665064,-0.20023746195440617,-0.21213174359519205,-0.22408881158066676,-0.27991241834495023,-0.2287298599483732,0.027315245605189577,29,0.5749802994483846,0.5731646825396826,0.5342231842231842,0.32289494131599394,0.33854433138392853,0.4687614877822347,0.1137552231123534,28
0.6000996589660644,0.11525954805122639,0.0013149738311767577,0.0005735597973274247,relu,0.1,"(60, 30)",3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'smote__k_neighbors': 3}",-0.23378565853549152,-0.214589065559082,-0.2897005270678927,-0.23334520812917683,-0.24079764026899753,-0.24244361991212812,0.025177538057929452,51,0.5577020202020202,0.5626121463077984,0.5462304990606878,0.30443762586619727,0.3428646934460888,0.4627693969765584,0.11436137527964534,34
