mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__max_iter,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.797833967208862,0.9794947841665472,0.0009147167205810547,2.7102058290328126e-05,tanh,0.0001,"(160,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.543782105724418,-0.5264399478133618,-0.5612537276719475,-0.5602779878244747,-0.5573864280257612,-0.5498280394119927,0.013269763790320077,389
2.902089500427246,1.6035308161955482,0.0010231971740722657,0.00018356227765504882,tanh,0.0001,"(160,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5074493943298115,-0.5467828792997321,-0.5228578958755504,-0.5185688840917799,-0.6112281064216148,-0.5413774320036977,0.03720927409601191,373
3.422868013381958,0.6758878246723572,0.001239633560180664,0.0006477296281905879,tanh,0.0001,"(160,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.548862398724368,-0.5470152926061602,-0.5514520808482998,-0.5575142642063211,-0.531781707600925,-0.5473251487972148,0.008542919330001257,383
3.7526005268096925,1.3458361876546827,0.0015368461608886719,0.0007046493110880916,tanh,0.0001,"(200,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5154950941708475,-0.5287356776547362,-0.5440776816047804,-0.5590520387100271,-0.5640418083698989,-0.542280460102058,0.01821531823593278,375
3.292932081222534,2.5070216631411673,0.0019905567169189453,0.0005842579088240091,tanh,0.0001,"(200,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5235465826860111,-0.46012505135156784,-0.5239272550076398,-0.526176742600349,-0.6679501863919906,-0.5403451636075116,0.06851392916449875,369
2.719761037826538,2.2076379028283095,0.00130157470703125,0.0006308505936799788,tanh,0.0001,"(200,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.57628113420546,-0.4566189534718222,-0.5332895977050085,-0.531859671261358,-0.5109923027704707,-0.5218083318828239,0.03890186788429361,318
4.206039476394653,2.2389407041901577,0.001318645477294922,0.0005747468303607403,tanh,0.0001,"(240,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5339427750216516,-0.47922562223766235,-0.5927125777746252,-0.5292166282745981,-0.5424706030990768,-0.5355136412815228,0.03614022339491176,359
1.9896493434906006,2.2101465610737248,0.0015833377838134766,0.000997126037958054,tanh,0.0001,"(240,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5477546401093217,-0.4565010042113538,-0.5240373414997083,-0.5228126306608233,-0.5039666801165721,-0.5110144593195558,0.03059418628193496,291
2.489542818069458,2.549986783009299,0.0011442184448242187,0.0002805515661204445,tanh,0.0001,"(240,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5272300148818606,-0.46752930687494443,-0.4747276738646093,-0.5261101862375294,-0.5425020562879502,-0.5076198476293787,0.03043802331088287,285
3.814561462402344,0.7111197840375219,0.0010972023010253906,0.0005264523878978045,tanh,0.0001,"(40, 20)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.6318289035531813,-0.7193364619883841,-0.5655924818981278,-0.6416428740249466,-0.6850926109242857,-0.6486986664777852,0.05206770279286403,510
3.6787943840026855,0.4146270569822852,0.000839853286743164,7.849150979443456e-06,tanh,0.0001,"(40, 20)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5993478050504776,-0.6758795246651031,-0.6056745991908962,-0.6955001017242181,-0.8720440364814183,-0.6896892134224226,0.09868918977315229,518
4.2077803134918215,0.6732463486540502,0.0012789726257324218,0.0005266118981752794,tanh,0.0001,"(40, 20)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.7869055786604093,-0.8300271929046361,-0.7097452972921653,-0.8042753240043755,-0.7674055318940356,-0.7796717849511243,0.04057956050998343,567
3.719489049911499,0.6175181110313429,0.0008941173553466796,4.155328737074726e-06,tanh,0.0001,"(60, 30)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.6583443102288612,-0.6776883345725363,-0.6373507278915657,-0.6587197215937219,-0.6534368987644864,-0.6571079986102343,0.012895759504917005,511
4.491948890686035,0.27660956315353447,0.0011374473571777344,0.0004818757970138214,tanh,0.0001,"(60, 30)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.7061245814285598,-0.9143443203238881,-0.6029561289139264,-0.7462841472536573,-0.7504531945801786,-0.7440324745000421,0.10039119896237361,537
4.760313177108765,0.31884497039282955,0.0013623237609863281,0.0005868571306892061,tanh,0.0001,"(60, 30)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.8855356333057628,-0.8427120552088695,-0.7503968538284598,-0.7357254692475438,-0.7143874826354836,-0.7857514988452239,0.06640294548052579,571
4.671164035797119,0.7994810463295532,0.0011975288391113282,0.0004940411376451449,tanh,0.0001,"(80, 40)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.7537121100122657,-0.7636427927954359,-0.7522253852428253,-0.738669966234682,-0.6735972386494445,-0.7363694985869307,0.032377945143989915,532
5.284309720993042,0.5506781488137596,0.0009348392486572266,1.0833757024402772e-05,tanh,0.0001,"(80, 40)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.8323692839885709,-0.8291393907086665,-0.8859644762568623,-0.7553415001309186,-0.856444006288,-0.8318517314746036,0.043346070829238824,604
5.448283243179321,0.694826080701352,0.0017447471618652344,0.0006561837200354012,tanh,0.0001,"(80, 40)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.90987262521273,-0.8812026735210186,-0.8129911114845291,-0.8067672837200245,-0.8151008147133229,-0.8451869017303251,0.04218811972516625,622
6.312582921981812,0.7061890558798585,0.0017278194427490234,0.0006867774863033508,tanh,0.0001,"(120, 60)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.8690334099338554,-0.8491827195778084,-0.9186505641358144,-0.7984168571898076,-0.6715237890352812,-0.8213614679745135,0.08424914185532058,596
6.920052337646484,0.33596501175849985,0.0015868663787841797,0.0006814937147117358,tanh,0.0001,"(120, 60)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.9571861721695624,-0.9011401930346964,-0.7527477905749782,-0.869521280992207,-0.9201183868920032,-0.8801427647326895,0.06973797294057146,640
6.988645744323731,0.7990199957251009,0.0011076927185058594,0.0001511378982698283,tanh,0.0001,"(120, 60)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.9095214319747574,-1.0271823878876838,-0.8530600512146101,-0.7714147128468648,-0.8523746031993832,-0.8827106374246598,0.08458973986128672,644
7.11574068069458,0.5363831438102998,0.0011066436767578126,2.6574250762949397e-05,tanh,0.0001,"(160, 80)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.7612413755977103,-0.9060200433981279,-0.7035857135392533,-0.6574184479004087,-0.8134883109923209,-0.7683507782855642,0.08665017317736887,557
7.666320371627807,0.7876165750806562,0.0017742156982421876,0.0008423229886927661,tanh,0.0001,"(160, 80)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.8078839929245719,-0.9310054202385244,-0.9875315254631453,-0.8549315755589526,-0.8533131598723047,-0.8869331348114997,0.06397745210154628,649
9.153070449829102,0.7251797590753796,0.0014919281005859376,0.0008196389767300223,tanh,0.0001,"(160, 80)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.9004492497194626,-0.9945935866539556,-1.045919131087482,-0.9151375022656415,-0.907826157831952,-0.9527851255116989,0.05761872373373014,670
9.229914665222168,1.9919761995869518,0.0025513172149658203,0.0011276583725364627,tanh,0.0001,"(200, 100)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.949261038749316,-0.8609323428133591,-0.9399006332599259,-0.7841203573336449,-0.6719447557883438,-0.841231825588918,0.10364727366421281,616
9.156518411636352,0.9462902984292497,0.0012296199798583984,1.3873912882933298e-05,tanh,0.0001,"(200, 100)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.8993971052088366,-0.8944949134323896,-0.8666190763449597,-0.7474146889071255,-1.0237945800069117,-0.8863440727800447,0.08811345979306805,647
10.96308879852295,1.323666933574934,0.001880788803100586,0.000836377793580517,tanh,0.0001,"(200, 100)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.9436677632657323,-1.1870930939115507,-0.9170721123628893,-0.6995317777670804,-0.84167482277341,-0.9178079140161325,0.1591379907857204,661
9.879991483688354,2.0455365020580643,0.0021001338958740235,0.0009477788087188612,tanh,0.0001,"(240, 120)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.8987801058470092,-0.8494786011658415,-0.8642439361678725,-0.716362806815778,-0.7695300002766002,-0.8196790900546203,0.06681346070786336,593
12.182591104507447,0.544627511354442,0.0018219947814941406,0.0009542966838425724,tanh,0.0001,"(240, 120)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.8580441678950458,-0.8449781793489427,-0.8686143974979622,-0.8613462653025866,-1.001341876938627,-0.8868649773966328,0.057748405646111424,648
11.3971417427063,2.4624022462992947,0.0016963958740234375,0.0007767764448703949,tanh,0.0001,"(240, 120)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.8250459432922583,-1.1583892399278068,-0.9747863850345458,-0.7997498559271095,-0.829422906835898,-0.9174788662035237,0.1352625424581977,660
2.082721471786499,0.6819464529849285,0.0008638381958007812,3.9462531571830433e-05,tanh,0.001,"(40,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5125141350825188,-0.5041721347620602,-0.5070917037834265,-0.524433653999195,-0.5758725603887657,-0.5248168376031932,0.026452123818215906,325
1.5011304378509522,0.6166158697904158,0.0008355617523193359,1.7415069644612666e-05,tanh,0.001,"(40,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.532483856867158,-0.5102704849807923,-0.5241845420472974,-0.5225582454390131,-0.584970918802589,-0.53489360962737,0.0260257080904658,356
1.7904147148132323,0.5396533316243304,0.0008630752563476562,5.627890634086827e-05,tanh,0.001,"(40,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5275940409293085,-0.506318364933968,-0.505401171158879,-0.5411127349955337,-0.5154657061989237,-0.5191784036433226,0.013571401516778003,309
2.995294380187988,0.7972315607981436,0.0016040802001953125,0.0008248716263250146,tanh,0.001,"(60,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5252231816599698,-0.5612071455118128,-0.5630900100098906,-0.5417842761387409,-0.5532627024786501,-0.5489134631598128,0.014021980845373226,387
2.4715054035186768,0.9507283194187318,0.0010814189910888672,0.00040884011826760556,tanh,0.001,"(60,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5043059121491973,-0.5567978185553558,-0.5199661542746291,-0.5077252873551628,-0.56623358775852,-0.531005752018573,0.025624071922710507,346
2.263466310501099,0.35998025090516633,0.0014784812927246093,0.0004894839316782185,tanh,0.001,"(60,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5477457229969387,-0.5301943510974617,-0.5208104750008801,-0.5198098925139121,-0.5266498941343843,-0.5290420671487153,0.010098209246134877,338
2.806979179382324,0.8864338269245914,0.001241016387939453,0.0005028446997563954,tanh,0.001,"(80,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5203728321438925,-0.5376496106421867,-0.5400654131692605,-0.5421547051579249,-0.6066153151370562,-0.5493715752500641,0.029644106256916162,388
2.65175347328186,1.0307273685368028,0.0013204574584960937,0.000607973932717074,tanh,0.001,"(80,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5155913587334388,-0.5495099050172269,-0.5239278698269639,-0.5508050158810786,-0.6388524982383831,-0.5557373295394182,0.04380589115909875,397
2.047566843032837,0.4638428598775259,0.001340770721435547,0.0005398891012840961,tanh,0.001,"(80,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5120614021887361,-0.5339821923313756,-0.5374262340780384,-0.5428556965811574,-0.5177481198037958,-0.5288147289966207,0.01184190243121291,337
3.2635783195495605,0.8117713278489204,0.0012654781341552735,0.0005089382506449877,tanh,0.001,"(120,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5589036344550956,-0.5417617402799372,-0.5594583073616176,-0.545898584482759,-0.5118491415749616,-0.5435742816308742,0.017334725454346184,377
3.0324974060058594,1.137316279943155,0.0012451648712158204,0.0005267518584598713,tanh,0.001,"(120,)",constant,10000,adam,4,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.542685565395967,-0.5220404534567006,-0.5291139654705154,-0.5508534567914012,-0.6769530821689086,-0.5643293046566986,0.057206000097557004,404
2.602974367141724,1.0801657756290928,0.001210498809814453,0.0004991127082696154,tanh,0.001,"(120,)",constant,10000,adam,5,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5894544323081291,-0.4759257311752781,-0.544598286075959,-0.5521309570035835,-0.5181048401763316,-0.5360428493478563,0.03773767340546149,361
3.7826354026794435,1.04987275851026,0.0017368793487548828,0.0007514120009705195,tanh,0.001,"(160,)",constant,10000,adam,3,"{'clf__activation': 'tanh', 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5428579146161184,-0.5231626233364118,-0.5607405564900458,-0.5594568965396319,-0.5556959101705593,-0.5483827802305534,0.014109663422270335,386
