mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__l1_ratio,param_clf__max_iter,param_clf__penalty,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01807432174682617,0.0029750115802777287,0.0005908489227294921,0.000301491258066598,0.001,balanced,0.3,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.3, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.016297054290771485,0.003927349916230311,0.0008479118347167969,0.00038158303604522644,0.001,balanced,0.5,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.014945602416992188,0.003962336192393963,0.0005736827850341796,0.00029872268230077655,0.001,balanced,0.5,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01801276206970215,0.0036375976773314884,0.0005801200866699218,0.0002526579807426804,0.001,balanced,0.5,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.5, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01565132141113281,0.004819728346737007,0.0011021614074707032,0.0006610677374286301,0.001,balanced,0.7,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.015462827682495118,0.0024896966187614436,0.0006131172180175781,0.0002508979019313721,0.001,balanced,0.7,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01262059211730957,0.0025634053224289377,0.0005687713623046875,0.00032893776269559083,0.001,balanced,0.7,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.7, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01271677017211914,0.003398710798680254,0.00041527748107910155,2.113330235085407e-05,0.001,balanced,0.9,20000,elasticnet,saga,3,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 3}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.01596226692199707,0.005208228225583801,0.0004292964935302734,3.130957951424664e-05,0.001,balanced,0.9,20000,elasticnet,saga,4,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 4}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
0.014014387130737304,0.005800376483824116,0.0005596160888671875,0.00027993786874309023,0.001,balanced,0.9,20000,elasticnet,saga,5,"{'clf__C': 0.001, 'clf__class_weight': 'balanced', 'clf__l1_ratio': 0.9, 'clf__max_iter': 20000, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga', 'smote__k_neighbors': 5}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,313
