mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23620853424072266,0.007148261570911712,0.0052530765533447266,0.0029725297459012325,balanced,gini,10,2,2,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.03583254426514334,-0.04277609056182091,-0.05382812777477305,-0.04910552592690939,-0.058942668177808334,-0.04809699134129101,0.0081267511351134,290
0.23799524307250977,0.01309506421863517,0.006067609786987305,0.003228057419901991,balanced,gini,10,2,2,150,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 4}",-0.03582241439112854,-0.03427198058093223,-0.05283514466429793,-0.05024552164164595,-0.05488496254802572,-0.04561200476520607,0.008764282091309115,97
0.2548548698425293,0.008244456817751942,0.0041812419891357425,0.0024067557752932615,balanced,gini,10,2,2,150,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 150, 'smote__k_neighbors': 5}",-0.03739602686961332,-0.033847693128221674,-0.051707136231318396,-0.05843074285043567,-0.06368045102280863,-0.049012410020479534,0.01162778539037661,389
0.08489017486572266,0.00587441763000253,0.0034591197967529298,0.001081338286978552,balanced,gini,10,2,5,50,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'smote__k_neighbors': 3}",-0.0370862373700254,-0.045210943499215735,-0.05438408999548001,-0.21770362633704177,-0.0654029538083419,-0.08395757020202096,0.06753531664989752,846
0.09272027015686035,0.005792485455187246,0.0027233123779296874,0.0025785627109816277,balanced,gini,10,2,5,50,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'smote__k_neighbors': 4}",-0.03679467196236242,-0.03333207366525636,-0.056667524608546994,-0.21610979894533155,-0.06346431779717668,-0.0812736773957348,0.06838156917097912,793
0.09089617729187012,0.005242734985488526,0.0019921779632568358,0.0011017480408264538,balanced,gini,10,2,5,50,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50, 'smote__k_neighbors': 5}",-0.04218529311676691,-0.03566262656921499,-0.0537454051244379,-0.22392085495012004,-0.0618431850463532,-0.0834714729613786,0.0708063348687279,844
0.16065678596496583,0.0062885315384971436,0.0040924072265625,0.002408334355603597,balanced,gini,10,2,5,100,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 3}",-0.0353710684461379,-0.04345229494792122,-0.05339305030901115,-0.21529841653814843,-0.05903495771684991,-0.08130995759161372,0.0674863254582398,796
0.16264743804931642,0.004317047020702222,0.005944395065307617,0.00393230750674592,balanced,gini,10,2,5,100,4,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 4}",-0.03451145896469109,-0.035445555305469,-0.05362465577184975,-0.2152327382596083,-0.05350332539120387,-0.0784635467385644,0.06888850195802736,623
0.1733400821685791,0.00423217643502535,0.004285669326782227,0.001842982442677873,balanced,gini,10,2,5,100,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100, 'smote__k_neighbors': 5}",-0.03895664023537047,-0.03546335186120353,-0.052869250146574065,-0.0593962514544436,-0.061897825985791244,-0.04971666393667658,0.010685962178159095,433
0.23740358352661134,0.012107723262809678,0.00478057861328125,0.002054657930291941,balanced,gini,10,2,5,150,3,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 10, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 150, 'smote__k_neighbors': 3}",-0.03580778423379155,-0.04275454778095525,-0.05327877733695305,-0.05347704736647632,-0.05728126814483577,-0.04851988497260239,0.007985223462777632,330
